essay_id,prompt,essay_text,task_directions,essay_set,score,trait_scores,trait_explanations,holistic_explanation
4270,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","What's your first thought when you're thinking about a library? Is it quiet, peace, or calm? Many people would think that until they come opon a certain book, magazine, movie, etc. They would start reading, and soon read something that is completely offensive. Books, magazines, movies, etc. should be censored and removed from a library if found offensive.     Although everyone is entitled to their own opinion, I believe that a library is a place of peace. Having offensive literature in a library makes it look as though it's a bit trashy. If people want to read a certain magazine or book that offends a large sum of people, then they should go somewhere besides a library to find it.      When I was younger, I participated in events at our local library; such as seeing who could read the most books over a certain amount of time, or other events like that. I liked to explore the library and find new things. I remember back then, and still today, there were always a large amount of magazines sitting on selfs, categorized into their correct sections. Many of them showing half-dressed women and men. Now, I understand that people like to know what is going on in the real world and like to be up to date, but I believe that they can go elsewhere to find such magazines. Having these offensive magazines in libraries for children to see is not good, and could easliy upset the parents of the children.     Another reason why books, magazines, and others should be censored is because they @MONTH1 influence teens to do wrong and/or bad things. For example, many books talk about drugs and smoking. If teens read this, they @MONTH1 start thinking that it isn't wrong to do these things. If these type of books were to be removed from libraries, then I believe that the number of bad things that teens are influenced by would be greatly decreased because they aren't going to read them.     In my personal opinion, libraries would be better if books, magazines, movies, etc. would be censored. Not only would it make people happier, it would make the world better. Besides, if you are looking to read something bad, you shouldn't be looking in a library anyway!","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,3,"{'Content': 5, 'Organization': 5, 'Word Choice': 5, 'Sentence Fluency': 5, 'Conventions': 4}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
3811,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","Nearly every person has seen, heard, wrote, or said something that offended someone. Most of the people that offened others do it on perpose in there music, books, or movies. While some other people accdeltly offened people by the way the worded somedthing. If someone finds something offensive, they should ask for it to be placed somewhere else so it is still avaible, ask for a vote to remove it from the shelves, or just keep it to themselves until they know their not to only one offeneded.     When someone gets offened by something they see and hear in a library, that person should ask for relocation for the offensive meteral they seen or heared. In this case, other people can still watch, hear, or read the book or magazine, movie, or music. Just because something is offensive to one person does not mean it is to someone else.     A book or magazine, song, or movie could be offensive to a lot of people, so it should be voted to be removed or stay in the labrary. This way the materal has a chance to be avaible in the future. Some music and movies could get removed then replaced with the censered version so it for the people that were not offened.     In some cases there is only one person that got offeneded by something that was in a library. In these cases the person could chose to wait to until someone else is offeneded by the materal to speek up about it's offensiveness.     If materal is offensive to someone they should get it relocated, voted on, or hold their peace. If relocated the materal is still avaible to other people. When voted one it could stay or be removed. Someone can speek up about the offensive materal after someone else find it offensive as well.","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,3,"{'Content': 2, 'Organization': 2, 'Word Choice': 2, 'Sentence Fluency': 3, 'Conventions': 2}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4449,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","How would you like it if someone took a book away from you, just because it had @CAPS1 language or nasty meaning? I mean of course there are certain books that should be censored, but in doing so you exclude @CAPS1 great novels from the past. These novels were acceptable back then. If you want to censor boks do so in your own library.     Personaly, I don't believe in the censorship of books. It the author meant to write the book that way then the writing should stay that exact way. Censoring destroys books and the learning curriculum of multiple students. You would censor a school book if it had @CAPS1 graphic text between its covers.     There are tons of books that have bad language and perverse ideas. These books were penned to educate our civilization. If you take away those books, then you will be harming our societies ability to learn. Books, I believe should not be offensive unless your a self-conscious person. Reading a book is a delightful experience, it shouldn't be marred by censorships.      In my personal experience, I have had no problem reading a exquisit novel that has @CAPS1 minor graphic details. I do not care if there is a explicit word in my reading. Albeit, @CAPS1 neive persons have it in there will to remove offensive articles, not for public good, but for personal gain. These offensive tactics are a disgrace to literature and culture. @CAPS1 of the books writen in today's world are far less explicit then before. Thus, we would be creating that unwanted barrier.     When the @CAPS2 @CAPS3 burned the @CAPS4 books, we almost lost a whole civilizations culture and literature. This should never happen to today's literature. If we censor the books in our libraries, then we will be loosing a certain aspect of our culture. The censorship of the articles of reading in our libraries should be kept to personal libraries and only to personal libraries. The libraries are public for a reason.      In conclusion, Censorship should not be placed in libraries because it disrupts the public literature. If the books were meant to be read that way, then so be it. We are not the destroyer of classic literature, and it should never come to that.","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,4,"{'Content': 3, 'Organization': 3, 'Word Choice': 4, 'Sentence Fluency': 4, 'Conventions': 3}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
3814,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author",I think that that if there is a book in the libraries that is hurmful. Then you should  have to be at least @NUM1 years of age to check it out. The reason why i say @NUM1 is because at that age you should know whats right or wrong AND you can handle it if is wrong. I mean if you know its wrong then dont read it no one is maken you read it.     It would be differnt if some one waz but no one is.Some people like to read differnt kinds of books just because its not right and hurts you dont mean it hurts ever one it @MONTH1 make it helpfull to some one esle and if its tgaken out then there wont be any books in the libraries for anyone to check out and read. BECAUSE ever book in there is going to hurt some if u made them read it.     If you have have a problem with that you can contact me at @NUM3 ask for @PERSON1 and we can talk bout it and mabe you @MONTH1 be about to change my mind or after you read this you make think the same way as i do.      The reason i feel thinks way is because like i said before there is a part in ever book that will hurt some one so you should have to be @NUM1 to check out surten books.If ur getting hurt by a bunch of books then i would sugest you to stop readen because a book is a book not somthing to hurt you.There is so many people in the world that is into books and resourcen bout stuff.     What i do not agree with is that kids getting out of class going to the library playing games and putting puzzels togther that is the problem  i got.I mean yeah people do go in there and do work witch is find BUT some say that they have work and they dont.They just want to get out of class and not do work. People go in there and play games and when people need on the cumputer there is no were to go because of kids playing games.          But as the book part in the library i dont have a problem with that  thats what i got to say bout books hurting people is dont read them other people  like them being there for them.,"Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,3,"{'Content': 2, 'Organization': 2, 'Word Choice': 2, 'Sentence Fluency': 2, 'Conventions': 2}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
3868,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","Whose to say what is appropriate for whom? whose to judge right and wrong for anyone? It depends on a point of view like most things. The sheltered must learn one day, and if kids learn now about the truth, such as, not to stick forks in outlets, then they won't be as curious when they are older. Being sheltered is not always a good thing and censor ship of what we read, watch, or listen to is ridculous, and disrespectful to authors.          In matters of censorship, I find it to be pointless. Censorship doesn't prevent your kids from learning about anything, except mother won't let me watch that. it just keeps your kids more curious and more obligated to hide things from you and like they cannot ask you questions or be open and honest with you. Causes children to go behind your back more and when they're in trouble they'll as if your they're last place where they can ask for help, where you should be they're first resort.         No, I do not believe that libraries should censor anything. Its altering a authors work. How would it feel if you had written something and it had been published and was in the library and didn't like something about it so they decided to just bleep it out or not allow certain people to read it? I believe censorship should be illegal not required.          Sheltering things from kids prevents them from maturing, and discovering the real world. The idea that the world has no evil, or hiding the evil from your children will in most cases cause them to rebel and in other cases leave them unprepared for the future and the real world. Wouldn't you rather be able to help your kids and teach them about things instead of tell them that everything is perfect and only bad people use that kind of language. Or make them feel like a bad person for do something your grandparents did when they were young?      I conclude that censorship is injust, unfair, and is the real wrong. Not the profanity or the violence that will one day be apart of their life in some way. You don't go through everyday in the 'real world' with a mindset of there's nothing wrong in this world. Or everything is censored and everything is controlled  I believe censorship is just another way of controlling the mind through nuture","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,4,"{'Content': 3, 'Organization': 3, 'Word Choice': 3, 'Sentence Fluency': 3, 'Conventions': 4}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4547,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author",I do believe that we can have Materials because there are some good materianls thats have some good stuff in that.Book yes if we don't have no book we can't leave. If we don't have book how we people know how to read.Music i will said yes and no because some time music is not good but some time people need music to do they work. I will say know to magazines because it be to much in that.It be stuff thin them that @CAPS1 sould not see.,"Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,2,"{'Content': 1, 'Organization': 1, 'Word Choice': 1, 'Sentence Fluency': 1, 'Conventions': 1}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4412,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","READ WITH @CAPS1     I do not believe that libraries carry the responsibilty to censor reading materials. When a person enters a library, they immediately must infer that, because libraries are place in which knowledge is accumulated, that some of that information they find @MONTH1 not cooincide with what they believe. If a person believes a book is offensive, they can just as easily put it down as they had picked it up.     Obviously, however, there are certain exceptions. Childrens' sections, of course, should be limited to those intended for younger readers. Putting '@CAPS2 and @CAPS3' into a childrens' section hardly seems logical. just as much as putting '@CAPS4 @CAPS5' into the adults section.     In addition, author @PERSON1 once stated that if she was able to ban a book from a library, the same right would have to be given to all other patrons as well. Thus leading to all the books in a library being unable to be read. the knowledge contained within them unknown.     There are, as with any ordinance, exceptions. For example, if a library is intended solely for the use of younger audiences, censorship should hardly be considered a crime. The exclusion of inappropriate items, such as permisquous reading material, keeps childeren from formulating ideas about concepts they @MONTH1 not be able to fully understand.     With all these things considered, banning books from a library hardly seems to be the best course of action. A library should be a place of enlightenment. Opposing ideas should be presented. Leaving the readers to formulate their own decisions about what they believe. Because books are like atoms. When two opposing types collide, a burst of energy is released.","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,5,"{'Content': 3, 'Organization': 3, 'Word Choice': 4, 'Sentence Fluency': 4, 'Conventions': 4}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
3264,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","I believe that everyone has the right to choose what book should be banned form their children,but not from the public. Everyonehas their owen belief in what he or she reads or rights even watches so the library is perfect the way it is . We can not through out books we find offensive because of our beliefs because somebody else might want to come along and read about a certain relgion or a certain topic. If we through out all the books and made a library with  only the books we wanted we'd be in a lot of debt because then we'd have to build libraries for everyone instead of one that allows us all to enjoy our favorite books all at the same place. So if we have a problem with a book or movie form the library weshould just keep our children awayfrom that item and inform them on why they should not be subjected to that item","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,2,"{'Content': 2, 'Organization': 2, 'Word Choice': 2, 'Sentence Fluency': 3, 'Conventions': 2}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
3170,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","I dont think we should not take books, Music, Movies, and Magazines off the shelf gets because we think they are offensive to us. If you think somthing is offensive dont get it I know I would not get somthing that I think is offensive to me.     Their lot's of books in the world that i dont like. One of them is @CAPS1 Books I hate them with all of my heart. The next kind of books that I think is offensive is @CAPS2 Books because their are lots of story that are in their that we dont read. So I think that it is a wast of paper. The last kind of books I think is offensive is @CAPS3 Books because they are hard to read them in @CAPS3.     Their are lot's of music out there I dont like. One of them is @CAPS5. I dont know why I dislike @CAPS5 but I do. The next type @CAPS6- @CAPS7. The singer in todays @CAPS6- @CAPS7 I think are no good. The last type of music is some of todays rap. I think some of todays rap uses to much bad words.     Their are lot's of movies out their I dont like. The first one is @CAPS10 @CAPS11. I did not get the hole plut of that movie. The next one @CAPS12 of the corn. Their was no way I could find out way the @CAPS12 was killing the people over @NUM1 in that town. The last movie that I did not like was ALL the @CAPS13 movies. I just did not like them ok?     I think all of these things are offensive. But I still know that people like them so I would not take them away. There are thing people like but I dont like them. Their things that my friend like but I dont like. Their thing I like and they dont like. But I guess what I am trying to say is in life there are going to be things that you dont like. But you cant get rid of the things you dislike in the world","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,3,"{'Content': 4, 'Organization': 3, 'Word Choice': 2, 'Sentence Fluency': 3, 'Conventions': 2}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4346,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","I don't believe that any certain materials, such as books, music, movies, magazines, etc; Should be removed from the libraries shelves, because any thing can be offensive. What if someone needed to resourch about the @NUM1? Well they really won't be able to, if all the books about @NUM1 were taken off the shelves, only bacause someone found it offensive. Now days, everything is offensive to somebody.      For this, people need to understand that it is what it is, and if you were not appart of that problem, then what do you need to worry about. This day and age is evil all around the world. There are going to be things happening that are going to make people feel a little offensive. Just like all the earthquakes around the world, I know that there is some people offensive about that, but what if somebody was in college, and they wanted to learn more about what happened, so maybe they can get a group of people, and make there lives better.      People are hurting and I understand that, but us people are not here to judge, we are here to help the poor, and the sick, get by with what they have, and just help them see that there is a way out. With all this said I don't believe that we should remove the books, music, movies, and magazines off the shelves in libraries.","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,3,"{'Content': 2, 'Organization': 2, 'Word Choice': 3, 'Sentence Fluency': 3, 'Conventions': 3}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4595,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","I believe that they should leave leave them on the shelves. I think people take stuff like that to serious, if they dont like it I think they should just leave it alone.What some people might find offensive others will find interesting. There is alot of stuff out there that might be a little offensive to some people, but if they dont like it all they have to do is put it up and go on with there life like its no big deal.     In the past there has been some movies that make fun of people for the way they act or just something they did in the past. Stuff like that I can understand because that can be personal reasons. There has also been times when I have seen people make a big deal over nothing.Sometimes people say stuff and the person reading it can take it a whole different way.There is still alot of people taking books off the shelf because of someone complains about the language in it or maybe making fun of another race.     I think the worst thing today is magazines because they are always judging people about who they are with, what they did @TIME1, or even who has the best body and who has the worse body.I think people should just stop worrying about everybody else so much and just worry about theirself and we wouldnt have so many problems.","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,3,"{'Content': 2, 'Organization': 2, 'Word Choice': 2, 'Sentence Fluency': 3, 'Conventions': 3}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4546,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","Censorship is a matter of great contention today. Many authority figures have seemingly become obsessed with the notion that literature, video games, movies, and music are responsible for the perceived corruption of today's generation. Many believe in the idea of censorship because it will protect their children and allow them to remain innocent and morally upright. However, I believe censorship is a grand mistake on our part. Denying children access to certain literary works only keeps them ignorant, not innocent; so many books today are censored, and yet the information contained in them could have been vital to children who are seeking an understanding of the world they live in.     One of the most difficult questions about censorship is the matter of what should be censored and what should not. Books that are viewed as offensive or controversial are the usual targets, but viewing something as being offensive is just thata view. It changes from person to person because of varying cultures, religions, and moral codes. No one can agree on what will have a negative impact on children, making it impossible to establish a standard of what is best left off the shelf. The problem this creates is that many valuable books that should be permitted reading material are instead unavailable.     Censorship can protect a child from information they are better off not knowing, but it also robs them of a chance to gain vital knowledge. Children should be encouraged to read and to learn, not blocked from doing so. Yet if this is truly the case, why does the censorship debate still rage?     The argument continues because, in truth, there really are things that ought to be censored. Movies, music, and even books today can be very violent or sexual in nature, and these inappropriate subjects can have a negative impact on youths. Bloody video games and hateful song lyrics can encourage animosity towards others in children. But that cannot be the sole cause of such behavior; children will act right if they are taught how, not if they are hidden away from every instance of wrong. Censorship is greatly inferior to proper life lessons about morality, equality, peace, and respect.     Inevitably, censorship will remain a common practice. But try this: think of a book that changed your life for the better, and then imagine if you had been denied access to reading it. Do you want to let your children miss out on an experience that could very well mean the world to them?","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,5,"{'Content': 5, 'Organization': 4, 'Word Choice': 5, 'Sentence Fluency': 5, 'Conventions': 4}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4077,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","To remove or not to remove     Should people be able to remove books that are offensive? I think so;it would help our kids and young adults, to read more educational books, rather than magazines and comics.     To start off with everyone has their own opinion of what is offensive ,and whats not. personally I don't think that we should remove books, because their offensive; I think we should just not let that perticular person not put out anymore books. But it's like I said everyone has their own opinion.     Secondly it's entirely up to the library where to place certien books with blood and gore,and if to have them or not. personally I like books with blood and gore; because it shows how the world auccualy is. It'snot like a book where you save the princess or damsel in destress.      Lastly if parents are conerned about offensive books don't let your kids get those kind of books give them a boring book. I mean we know the books that kids are not supposed to read but parents let kids read them.      In conclusion if you feel that a book is offensive do't pick it up, and don't have it taken off the shelf because there is always someone to disagree with yo","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,3,"{'Content': 2, 'Organization': 2, 'Word Choice': 2, 'Sentence Fluency': 3, 'Conventions': 2}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4649,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","Censorship in libraries today, I believe, are not a big problem. But many would disagree with that. Books and movies can be a very important resource for anyone of any age. They can gives us facts about a certain topic that we @MONTH1 not find any where else. Everyone has thier own definition of offensive. I belive that it is not only up to the library to rate the books, movies, and magazines offensive but it is also up to the participants using these resources.      For many kids, no matter what age, they only rent books from a library for two main reasons: pleasure and projects. To sensor a book from a teenager or child is just like more of an invitation to see whats inside of it. For the people who do pleasure reading they most of the time stick to only one type of genre. If someone wanted to rent a book, and it was not appropriate for them to read, then the librarian or teacher would restrict that book from them. For projects, such as for school, it would depend upon the librarian to censor the book to a child. But books are not rated such as movies are. So it really all depends upon the use of the book and the maturity of the person who is renting it. If they feel that it will not be appropriate for some, then they could give a suggestion to censor it.      Movies and books are different in many ways. Books allow you to create a mental description and picture in your mind for what you are reading. Movies, on the other hand, create a visual image right in front of your eyes. No matter how gruesome or vile of a description a book can give, it still does not compare with the visual picture of a video. Movies are rated today as to the age of a person, and they say why they are rated as such. Movies rated above the @NUM1 level are most of the time not held in libraries. They @MONTH1 still be censored if they create too vile of an image, but that is up to the one who watches it.     Music is a major part of each one of our lives, and without it the world would be a much different place. Everyone finds themselves quite fond of a certain genre of music, and most of the time sticks to it. Music, like movies, is also rated by the content of the song. If it has a word or two that should be sensored, then it is most likely already labeled 'explicit'. I think that music, just like movies, should not be able to be censored, because they are already rated accordingly.     Some books, magazines, and movies contain cold hard facts about the past years of our world and are too vile for anyone. And even though those events are in our past they are still very important to our present. Books can be a magical place for children, as well as adults, to go and create their own world. To censor a book, movie, or magazine would be taking away that chance for someone to enjoy life just a little bit more for that small moment in time.","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,4,"{'Content': 5, 'Organization': 5, 'Word Choice': 5, 'Sentence Fluency': 5, 'Conventions': 5}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
4345,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","Should books, magazines ect... really be censored, taken off a shelf in a library, just because you might find them offensive? Some of you who are reading this would say yes, but why? What would be the reason behind it?     So to answer the first question I asked, my answer would have to be no, because a library is a public place for all ages, and each area is labeled or should be labeled the genre of book, magazine, ect.. it is. I myself read almost just about everything I can get my hands on, and for some people its the same way. Yes, I understand that if it is offensive to you that you probably would feel they should censor it, but what about those that it isn't offensive to? What would you say to them? How would you explain why it was offensive? Most of all how would you react if they held it against you?     If it was because of one person or a small group of people that one of my favorite books or series was censored, in all honesty I would be pretty ticked. Books are for everyone to read, they shouldn't not be able to read the books they love because they have been taken off the shelf. I think that if a person really doesn't like the book and finds it offensive should then just ignore it, and move on to find another book, they shouldn't have looked at it in the first place. Books will be offensive to some one some how, usually a book is written to target a certain group of people, for instance what if someone found the romance novels a lot of people love, offensive? What if that was all the person read? Well, the people who only read romance novels wouldn't have a book to read because, someone had them censored and taken off the shelves.      Books have been written, to help teach, get away from the real world, create a place to go for a person with an imagination, give someone hope, mystery, excitement. Books aren't something that should be taken off a library shelf, they are a bit of something for some one who just loves to read. Yes, there would be books you don't want your kids, grandkids, nieces and nephews to read, but that can't be helped, you can't censor every book that you don't want them to read or find offensive for them. If you did there wouldn't be a single book on a library shelf.      So for those of you who have read this, think about it, when you pick up a book and find it offensive do you want to make someone else upset because you had it taken off the shelf? You never know when that might happen to you, think about it before you go and tried to do that to a book.","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,4,"{'Content': 4, 'Organization': 4, 'Word Choice': 4, 'Sentence Fluency': 4, 'Conventions': 4}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
3641,"Censorship in the Libraries
""All of us can think of a book that we hope none of our children or any other children have taken
off the shelf. But if I have the right to remove that book from the shelf -- that work I abhor -- then
you also have exactly the same right and so does everyone else. And then we have no books
left on the shelf for any of us."" --Katherine Paterson, Author","I believe that if you are at a library or movie store, or where ever and there are books,movies, magazines, or cd's that you think are offensive that they should most likley be taken off of the shelf.     Have you ever walked into a store and seen something not approprite for little kids, and you get a little embarassed yourself?I know I have at least one point and time in my life. Which is why I believe that it should be removed from the store, or at least the shelves.     I always try to think of how my grandparents would feel if they new what kind of music most teen's are listening to today. There is so much terrible language and talking about violence and bad things that really just isnt appropriate for anyone to hear, or even talk about.      Some people feel differant about this, and some people take it a little to serious, but you have to remember everyone has their own opinion","Write a persuasive essay to a newspaper reflecting your views on censorship in libraries.
Do you believe that certain materials, such as books, music, movies, magazines, etc.,
should be removed from the shelves if they are found offensive? Support your position
with convincing arguments from your own experience, observations, and/or reading.",2,2,"{'Content': 1, 'Organization': 1, 'Word Choice': 2, 'Sentence Fluency': 2, 'Conventions': 1}","{'Content': '', 'Organization': '', 'Word Choice': '', 'Sentence Fluency': '', 'Conventions': ''}",
